Lat,Lon
40.7038083,-74.00501949999997
40.6986408,-74.00589699999998
40.7159065,-73.9820936
40.7075653,-74.00139909999999
40.7159568,-73.993266
40.7183569,-73.9702209
40.7221618,-73.96825009999998
40.7125508,-73.99901209999999
40.721005700000006,-73.98683869999998
40.6405156,-73.9903118
40.7255579,-73.9837166
40.7223222,-73.9911397
40.7273669,-73.9884656
40.7204981,-74.0122662
40.7191639,-73.9966958
40.7278421,-73.9715756
40.7338561,-73.9837297
40.7361115,-73.98721379999998
40.72767329999999,-73.99708299999998
40.7431498,-73.9905172
40.692513,-73.95778490000002
40.7337076,-73.9923293
40.7344214,-73.9968603
40.7299685,-73.9995774
40.7400705,-73.9792317
40.7404366,-73.9840803
40.7354477,-73.99991390000002
40.7448656,-73.9808585
40.7343782,-74.0151997
40.7380851,-74.00329659999998
40.7397795,-74.0144915
40.67944310000001,-73.9492697
40.73980529999999,-73.9987713
40.7519695,-73.9840942
40.7525143,-73.9617418
40.7494997,-73.9723847
40.7526586,-73.9700939
40.7471119,-74.0008752
40.7563748,-73.98088609999998
40.755788,-73.9677745
40.7562006,-73.95849890000002
40.7600894,-73.9582412
40.6982179,-73.9473445
40.7621475,-73.9631394
40.7612444,-73.9689142
40.7625331,-73.9557917
40.76527479999999,-73.96085529999998
40.7597092,-73.99170040000001
40.766056,-73.9529175
40.7684666,-73.9585262
40.762237,-73.989856
40.7650037,-73.999997
40.7693334,-73.9500351
40.61263029999999,-73.9903254
40.77170170000001,-73.9561658
40.7717078,-73.9993718
40.7725278,-73.9480644
40.7749216,-73.953815
40.7672922,-73.98617109999998
40.7772742,-73.96142569999998
40.7762431,-73.9453168
40.7771918,-73.952161
40.7788416,-73.9560743
40.7723544,-73.9824833
40.6108964,-73.999489
40.7753625,-73.99210140000002
40.7748578,-73.9806658
40.7813494,-73.9491245
40.7798937,-73.9935495
40.7774175,-73.9787896
40.7865243,-73.95046500000002
40.7856349,-73.9553223
40.7799492,-73.9771934
40.7849584,-73.98982629999998
40.78235770000001,-73.97499870000001
40.6974508,-73.94088520000003
40.7861484,-73.9838791
40.7851959,-73.9731196
40.7890396,-73.9823769
40.793827,-73.9451333
40.7948875,-73.948576
40.7903083,-73.9693891
40.8146752,-73.909389
40.7935107,-73.9326073
40.7944017,-73.939595
40.7983211,-73.9418511
40.7967863,-73.9769266
40.684566,-73.93237590000003
40.799106,-73.9497088
40.7975948,-73.9372599
40.80196160000001,-73.94761940000002
40.7987751,-73.9294062
40.8004651,-73.935186
40.8028054,-73.9385762
40.806543,-73.9687765
40.808669,-73.9615617
40.8096485,-73.942008
40.8159057,-73.9631154
40.6773164,-73.9590603
40.8137612,-73.939001
40.8006768,-73.954388
40.8185701,-73.9603228
40.8186544,-73.94618620000001
40.8111222,-73.9469598
40.8134305,-73.9448116
40.8270084,-73.9554483
40.8184725,-73.9413896
40.8311599,-73.9569644
40.8242944,-73.9356565
40.671193,-73.9503749
40.7686335,-73.9404954
40.8370145,-73.9539618
40.83168010000001,-73.9374382
40.8366264,-73.942098
40.8428949,-73.93837909999998
40.8464959,-73.95028620000002
40.8457845,-73.9344552
40.8496217,-73.94013079999998
40.8519438,-73.934294
40.856358,-73.9451999
40.6641582,-73.94200740000002
40.8558577,-73.9316272
40.8615008,-73.92804890000002
40.864311,-73.92393390000002
40.8675232,-73.92494040000003
40.8692197,-73.918653
40.7161398,-74.02030529999998
40.6732279,-73.93369270000002
40.5808797,-73.9697024
43.0851657,-75.2572268
43.1020331,-75.2472142
42.6575003,-73.7816778
43.0842867,-75.23436059999997
43.0974159,-75.25970140000003
43.123599,-75.2192192
43.2243366,-75.4773146
40.67503120000001,-73.9115137
43.2198294,-75.43937170000002
43.20772120000001,-75.51918520000002
43.1124482,-75.2739612
43.1208881,-75.33622530000002
43.3576949,-75.2103308
43.3376492,-75.5221763
43.15964620000001,-75.6275589
43.0582837,-75.3436266
43.0490776,-75.2982943
42.9721259,-75.2681968
40.68762,-73.9215167
43.17261120000001,-75.2677403
43.09116,-75.2441812
43.103084,-75.1909679
43.076256,-76.1378045
43.0678446,-76.1271182
43.0612554,-76.14009920000002
43.0622758,-76.1098792
43.0526383,-76.1712469
43.0461462,-76.163203
43.0537868,-76.09563680000002
40.6994385,-73.9372349
43.0388643,-76.14001479999997
43.0400611,-76.0977558
43.029095700000006,-76.16973349999998
43.0245237,-76.14556329999998
43.0199057,-76.1526432
43.0071933,-76.14146690000003
43.2050063,-76.1210322
43.15123320000001,-76.04766500000002
43.1320814,-76.1372873
43.150995,-76.16469959999998
40.6902356,-73.917553
43.1319069,-76.2000282
43.1576754,-76.22138120000002
43.2114413,-76.2061178
43.1453679,-76.2703949
43.122837,-76.29553370000002
43.0536924,-76.4371332
40.81987879999999,-73.8498059
43.0509714,-76.2809517
43.08139970000001,-76.21633759999997
43.0432336,-76.2209873
43.1220848,-76.2240691
40.6910811,-73.904613
43.0903289,-76.17593659999999
43.0826197,-76.1289803
43.099189,-76.0564309
43.0128793,-76.04510450000002
43.0192358,-76.00028929999998
43.0770266,-76.017801
42.92011820000001,-75.98765420000002
43.0068653,-76.2597197
42.9951209,-76.1879527
42.9669114,-76.4080173
40.6054,-73.96485159999997
42.81974879999999,-75.9851628
42.99431970000001,-77.3028839
42.9601677,-77.2026537
42.891434,-77.455276
42.8935149,-77.2954421
42.8817829,-77.2707306
42.83337020000001,-77.0055156
42.8724888,-76.9771056
42.73824000000001,-77.4157589
41.5063652,-74.0230569
40.6056458,-73.98432659999997
41.4979742,-74.013518
41.4519324,-74.4066223
41.4380755,-74.4149117
41.3716225,-74.68797430000002
41.540593,-74.0085951
41.5296682,-74.10081109999999
41.5574376,-74.2075561
41.5321084,-74.20595990000002
41.50267570000001,-74.3551072
41.4412616,-74.3864546
40.6103302,-73.9710944
41.4563179,-74.5269678
41.4597608,-74.6766329
41.3588273,-74.45170329999998
41.3825595,-74.3228904
41.4589229,-74.0532467
41.4653553,-74.02579200000002
41.41615720000001,-74.0430642
41.3901692,-74.19878299999998
41.3642274,-74.0253448
41.3254268,-74.1780682
40.6180934,-73.9732468
41.29393220000001,-74.199652
41.3163069,-74.273949
41.2327466,-74.37379159999998
41.2796965,-74.29052829999998
41.3354593,-74.1588068
41.4503841,-74.4327842
41.4856662,-74.1394873
40.6245015,-73.9742801
43.5475286,-76.1507372
43.2588398,-75.9637341
43.3673541,-76.2594959
43.36042,-76.3696644
43.3212228,-76.4275311
43.4024433,-76.555037
43.4625868,-76.5144378
43.47117100000001,-76.49391259999999
42.7592222,-74.9632005
42.6718225,-75.1909438
40.7138604,-73.9384989
42.5632159,-74.7870347
42.4567251,-75.0456479
42.4814928,-75.15487040000002
41.4748323,-73.5489082
41.4689359,-73.6606523
41.429493,-73.949901
41.3699018,-73.8601553
41.358346,-73.77141280000002
41.4269646,-73.66596059999998
41.4242906,-73.6173882
40.7078076,-73.94135379999999
40.6932923,-73.8661578
40.7448437,-73.951409
40.6950787,-73.85525
40.6971881,-73.8465756
40.6923881,-73.84437220000002
40.6847731,-73.8581871
40.6815361,-73.84299490000002
40.7645328,-73.9337656
40.7603485,-73.9292728
40.6735448,-73.84868940000001
40.7122018,-73.9474623
40.7620307,-73.92204100000002
40.7644845,-73.920024
40.7715037,-73.92216450000002
40.7645436,-73.92732990000002
40.7600215,-73.9407223
40.6814105,-73.8365114
40.6854,-73.8312082
40.78106,-73.9150773
40.685683,-73.82496400000002
40.6840981,-73.83907459999998
40.6487514,-73.96036720000002
40.7722297,-73.9104558
40.7727587,-73.9035141
40.6936535,-73.8374117
40.70527970000001,-73.83497940000002
40.70372570000001,-73.8290482
40.6984968,-73.8284961
40.8072371,-73.8749566
40.6934064,-73.821155
40.7600351,-73.9175962
40.7557869,-73.91834250000002
40.68508,-73.8165573
40.7157159,-73.9551571
40.6843144,-73.8120017
40.7446893,-73.93027729999999
40.6761566,-73.7991566
40.7387097,-73.9224312
40.74008189999999,-73.927999
40.68946939999999,-73.7999085
40.7303893,-73.92180359999998
40.70944520000001,-73.82363690000003
40.7132006,-73.8144642
40.739349,-73.91759420000002
40.6262195,-73.9602546
40.7366667,-73.9020404
40.7431151,-73.9042554
40.7445685,-73.9165163
40.7501044,-73.9051748
40.74721160000001,-73.90060090000001
40.7453276,-73.8880322
40.745212,-73.8794868
40.7521977,-73.87277309999997
40.7526941,-73.8779449
40.7522203,-73.882592
40.7052376,-73.96528599999998
40.6825052,-73.7778558
40.6786338,-73.78304179999998
40.75193270000001,-73.89948299999998
40.75868300000001,-73.9030015
40.7580597,-73.8961589
40.6612148,-73.76521240000002
40.7644351,-73.8827319
40.6752752,-73.7718092
40.7590238,-73.87983829999997
40.7680154,-73.8712399
40.7180847,-73.96326090000002
40.7596838,-73.8694173
40.75971,-73.85997950000002
40.7556614,-73.8687135
40.742969,-73.84239840000002
40.7518089,-73.8535818
40.7506523,-73.8604325
40.7503823,-73.86561400000002
40.6996318,-73.7807705
40.7437159,-73.8538128
40.7026771,-73.78462370000003
40.6028525,-73.9414035
40.705768,-73.7818011
40.7126504,-73.796012
40.7377217,-73.8698383
40.7098547,-73.787975
40.7454564,-73.87458559999997
40.7112968,-73.7772983
40.7336448,-73.8756413
40.7128891,-73.7730046
40.7158173,-73.75993740000001
40.7323708,-73.8942499
40.5994398,-73.9515127
40.7311285,-73.8833525
40.705793,-73.7596688
40.7104101,-73.7501194
40.7246283,-73.90029399999997
40.7189703,-73.9066375
40.7001025,-73.749092
40.7105131,-73.9165504
40.7055479,-73.9126214
40.702191,-73.9078131
40.7277903,-73.7401593
40.5923379,-73.95145079999998
40.694404,-73.90173109999998
40.6968663,-73.8921828
40.7034917,-73.8900443
40.706989,-73.7375538
40.7062404,-73.9050398
40.710208,-73.90265079999998
40.69829470000001,-73.7406666
40.6936037,-73.7413143
40.6818554,-73.7318753
40.7100147,-73.8726646
40.581409,-73.958696
40.68197410000001,-73.7481021
40.6765163,-73.7405087
40.6698269,-73.733074
40.7091221,-73.85225
40.6598103,-73.7295645
40.7175103,-73.88179029999998
40.647172,-73.7430499
40.7244752,-73.8781025
40.6637096,-73.75007590000001
40.6603465,-73.7554142
40.608074,-73.9403
40.722253,-73.86287109999998
40.7192652,-73.8550205
40.728861,-73.85408129999998
40.7313334,-73.859881
40.7311859,-73.85373759999997
40.7184415,-73.8432447
40.7282813,-73.8470444
40.7132499,-73.8400754
40.7109133,-73.8352803
40.71922429999999,-73.8216022
40.6080828,-73.9312005
40.7293975,-73.81876199999998
40.6689234,-73.7969557
40.7469887,-73.82737579999998
40.7338803,-73.8223553
40.7447536,-73.81978459999998
40.6739493,-73.81765329999998
40.825954,-73.8978818
40.75470720000001,-73.8329997
40.7596421,-73.8236353
40.7612685,-73.8199413
40.7589475,-73.833256
40.6166469,-73.9241304
40.7725905,-73.8282176
40.6522124,-73.84733359999998
40.55851610000001,-73.9175334
40.5732499,-73.8598028
40.7894348,-73.85976840000002
40.5756304,-73.84028620000002
40.7985915,-73.8428394
40.5808043,-73.810428
40.5916392,-73.79937340000002
40.6036722,-73.7803703
40.5932709,-73.8903599
40.798323,-73.8160902
40.5938729,-73.7677462
40.78172960000001,-73.7806843
40.5879098,-73.75853599999998
40.6027274,-73.76438040000002
40.5986579,-73.7412531
40.6089555,-73.7554305
40.7791778,-73.80965970000003
40.7737697,-73.80706479999998
40.7756127,-73.77041009999998
40.6278153,-73.9374778
40.76791970000001,-73.7626797
40.7641494,-73.78315190000002
40.76783820000001,-73.8117913
40.7638178,-73.81920840000002
40.7614714,-73.7964295
40.75666500000001,-73.8065111
40.7507268,-73.8008894
40.7333209,-73.8070915
40.7331478,-73.8127448
40.7204943,-73.8037061
40.6214738,-73.9507115
40.7316384,-73.7543823
40.7380951,-73.7500691
40.72864000000001,-73.7900377
40.74420429999999,-73.760311
40.7555383,-73.7573134
40.744814700000006,-73.7917203
40.75291179999999,-73.77028179999998
40.7542208,-73.79196329999998
40.7696001,-73.7422559
40.762201,-73.73970179999998
40.63168,-73.94760699999998
40.75933670000001,-73.72398929999999
40.7385002,-73.7195555
40.7447245,-73.7045823
40.7415838,-73.71199909999999
40.7284264,-73.7297088
42.77085220000001,-73.6754508
42.7466749,-73.6836912
42.7250786,-73.6925952
42.7052216,-73.67471479999998
42.7297985,-73.6668224
40.6565964,-73.9582723
42.8768023,-73.35152540000001
42.8995654,-73.6079647
42.7285982,-73.6149395
42.70019960000001,-73.5224867
42.6655473,-73.6365436
42.6278355,-73.71784179999999
42.5413647,-73.6368516
40.6452999,-74.06375820000002
40.6468673,-74.0788725
40.6343907,-74.0812548
40.6536407,-73.940238
40.6317191,-74.0626755
40.6212401,-74.0906463
40.6141999,-74.0947353
40.6355428,-74.1012037
40.6335987,-74.0909457
40.5907821,-74.09515959999997
40.633799,-74.1118714
40.5857439,-74.09909820000001
40.5759718,-74.1114581
40.557671,-74.1076715
40.6415499,-73.93847509999998
40.5594209,-74.1302418
40.5704889,-74.1318818
40.5500383,-74.15975470000002
40.5584655,-74.156518
40.5466801,-74.12964000000002
40.5360199,-74.16180340000003
40.5578753,-74.18905
40.5505833,-74.1969608
40.525202,-74.1711353
40.5903054,-74.1218642
40.6502075,-73.9390272
40.60524,-74.13806559999998
40.62403870000001,-74.1342647
40.54865570000001,-74.20952779999998
40.6326156,-74.138903
40.5395224,-74.2308266
40.5086733,-74.2386183
40.5174917,-74.2434387
40.5801048,-74.1636582
40.5752205,-74.1552188
40.6137234,-74.16350290000003
40.6588465,-73.9310338
40.6303035,-74.16332109999998
41.267749,-74.01183780000002
41.2043944,-74.0126476
41.2058741,-73.9951212
41.19531679999999,-73.966493
41.1692563,-73.9693183
40.836535,-73.9043915
41.1470203,-73.9519493
41.1019611,-73.94977540000002
41.1071763,-74.0250073
41.1259282,-73.9922329
40.66278610000001,-73.9137077
41.1648788,-74.0741841
41.129615,-74.0350964
41.1280186,-74.1014297
41.127177,-74.1705027
41.13151729999999,-74.0816916
41.103155,-74.06139449999998
41.11564,-74.0463594
41.0894129,-74.0783772
41.0569679,-74.0182313
41.062119,-73.9594843
40.6552406,-73.90634969999998
41.0796809,-73.9171081
41.0263909,-73.9099866
44.9443068,-74.8151467
44.8170276,-75.15013259999998
44.6317738,-75.0062949
44.7004231,-75.0721503
44.7189023,-75.45565140000002
44.6301791,-75.4907059
44.544695,-75.1675452
44.4909995,-74.86071290000002
40.6446169,-73.92327970000002
44.2869524,-75.2814193
44.3550917,-75.4898103
43.2389775,-73.66714470000002
43.33743120000001,-73.9058689
43.1328518,-73.9146085
43.0530585,-73.65036579999997
43.0759547,-73.76432009999998
43.0784434,-73.7921747
43.1000397,-73.7858761
42.957873600000006,-73.9919782
40.64726,-73.907353
43.0056402,-73.8544584
42.9702964,-73.6910375
42.8249119,-73.75234240000002
42.9099745,-73.79769909999997
42.79668510000001,-73.8116211
42.853133,-73.8538042
42.8295375,-73.9161408
42.81222070000001,-73.90908759999998
42.8079729,-73.9286138
42.7998097,-73.9706984
40.6295432,-73.9094498
42.7928443,-73.93558809999998
42.7776482,-73.90269599999998
42.83152800000001,-73.89970290000002
42.832523,-73.9588122
42.840423,-73.9913264
42.9010522,-74.02889259999998
42.7934843,-73.9842227
42.7639429,-73.9841603
42.7779982,-74.1727018
42.8168295,-73.9230995
40.6364413,-73.8900106
42.6875062,-74.4421571
42.7460291,-74.5404127
42.615495,-74.3007507
42.4582838,-76.7837725
42.3344299,-76.8992105
42.934327,-76.78580629999998
42.9303542,-76.87891309999998
42.842874,-76.85855009999999
42.6232947,-76.81391140000002
42.519967,-77.481566
40.6574133,-73.8887713
42.334445,-77.6770875
42.32020479999999,-77.6530525
42.348341,-77.3066205
42.239541,-77.0266695
42.2352107,-77.5278873
42.1321641,-77.234422
42.1522601,-77.0528534
42.1144262,-77.024275
40.8518984,-73.453137
40.8992366,-73.4167395
40.6621721,-73.89647070000002
40.9040451,-73.34496779999998
40.9154349,-73.31657879999999
40.8567016,-73.40409079999998
40.8440475,-73.4006531
40.84111160000001,-73.3852497
40.8410189,-73.35130179999999
40.871334,-73.33197940000002
40.8632473,-73.3050863
40.8224474,-73.40958420000003
40.82925720000001,-73.33712870000002
40.6688809,-73.8921624
40.7935221,-73.32273570000002
40.7746749,-73.3957431
40.764827200000006,-73.36049140000002
40.73539810000001,-73.3567082
40.7597365,-73.3535498
40.7564315,-73.3087983
40.7151027,-73.36221479999998
40.7199528,-73.3315798
40.6978622,-73.42011140000002
40.7076385,-73.3791696
40.6847798,-73.8768792
40.6609205,-73.4143728
40.6567403,-73.3983995
40.695862700000006,-73.3714767
40.6811285,-73.36274240000002
40.6838893,-73.34462059999998
40.6868604,-73.334308
40.8368465,-73.8850152
40.8793792,-73.26102259999998
40.8479282,-73.21963559999998
40.89318220000001,-73.23380999999998
40.8863029,-73.1442109
40.6771101,-73.8781574
40.85706010000001,-73.25575040000003
40.82041829999999,-73.2827507
40.8349775,-73.1782475
40.83788970000001,-73.1337688
40.7941006,-73.2433584
40.7950475,-73.216144
40.8068436,-73.17105129999999
40.757096,-73.2861477
40.7703277,-73.2532537
